Name,Type,URL,Image_URL,Second_Image_URL,Color
Straight Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/black-leather-straight-fit-trousers-utr509lh0031001,https://www.amiparis.com/cdn/shop/files/9611e566bc3af191635c6bf8b77405df_3e6fd4a4-22dc-4cf8-a053-f6bdedd99e88.jpg?v=1732843034&width=500,https://www.amiparis.com/cdn/shop/files/16d4dc9bb3d9713136f61bace10cfb6b_5418aff0-781a-4b48-ac4d-c4ac2d625d4d.jpg?v=1732843034&width=2560,BLACK
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-blue-cotton-ami-de-coeur-t-shirt-sputs02272600317,https://www.amiparis.com/cdn/shop/files/2dd8a497255b3f5ac7a4cfa49f2299cf.jpg?v=1732851437&width=500,https://www.amiparis.com/cdn/shop/files/3bff9a68a9f1327167767c289c3430c9_06b6054a-0f82-4843-917d-aca6c31d7f19.jpg?v=1732851437&width=2560,WHITE/SAGE
Ami De Coeur Crop T-shirt,T-shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-crop-t-shirt-spfts01972600484,https://www.amiparis.com/cdn/shop/files/e88ee9b0324dc00e5ed2c6fb383fb712.jpg?v=1732843234&width=500,https://www.amiparis.com/cdn/shop/files/855c17a43910764f2b0579bb6f640b4c_5305beda-161c-43b2-93b8-35880112cd84.jpg?v=1732843234&width=2560,HEATHER ASH GREY/CASHMERE BLUE
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/grey-blue-cotton-ami-de-coeur-t-shirt-sputs02272600484,https://www.amiparis.com/cdn/shop/files/abb308cb6cc85e7e35ab3e8d24fdf3b8_85944ad7-8a30-4f18-932e-118b2af732d7.jpg?v=1732842938&width=500,https://www.amiparis.com/cdn/shop/files/779322c6df65461859697667ae6dc47b_eb039269-3ce5-4080-b11d-b9c55b90bb41.jpg?v=1732842938&width=2560,HEATHER ASH GREY/CASHMERE BLUE
Padded Jacket,Jacket,https://www.amiparis.com/en-us/products/black-leather-padded-jacket-ujk031lh0029001,https://www.amiparis.com/cdn/shop/files/67800e560e1a7fc632bab0f1ef161620.jpg?v=1732840085&width=500,https://www.amiparis.com/cdn/shop/files/9834996748719220b8867496cbf29b7b_187e2db6-2d42-430b-8d2e-be794e58cdce.jpg?v=1732840085&width=2560,BLACK
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-sweatshirt-usw005747430,https://www.amiparis.com/cdn/shop/files/eb0643134521a38d43c83865393c6e93.jpg?v=1732842209&width=500,https://www.amiparis.com/cdn/shop/files/aa391a2765ac3b8d7511eff48a176e88_7119b4da-0f38-4d09-b787-2765be0b1213.jpg?v=1732842209&width=2560,NIGHT BLUE
Embroidered Skirt,Skirt,https://www.amiparis.com/en-us/products/silver-sequins-embroidered-skirt-fsk222gl0027900,https://www.amiparis.com/cdn/shop/files/bee3fe9767ab38741cd504a74acff676.jpg?v=1732842212&width=500,https://www.amiparis.com/cdn/shop/files/f0c0f6dff2f42a4f4b6c7ba91950ead9.jpg?v=1732842212&width=2560,SILVER
Hoodie Bleu Blanc Rouge,Rouge,https://www.amiparis.com/en-us/products/white-cotton-la-plage-ami-hoodie-spusw229730130,https://www.amiparis.com/cdn/shop/files/b32c2efb2af3a3271ddbf0107f43819b_51362349-3515-47b6-85b2-85c5e6f2e148.jpg?v=1732891234&width=500,https://www.amiparis.com/cdn/shop/files/2101708a2ef1045737e75b9d798dd149_4c82b897-3cf4-4cfe-b0bb-c5029a68a5ae.jpg?v=1732891234&width=2560,BLANC CASSE
Bleu Blanc Rouge Classic Fit T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-cotton-la-plage-ami-classic-fit-t-shirt-sputs029724130,https://www.amiparis.com/cdn/shop/files/f3a7c6bb17748a9f0bc21dc930c472c8_b6da8b1a-cde6-4bcd-a953-bfbdd64ef445.jpg?v=1732890890&width=500,https://www.amiparis.com/cdn/shop/files/21f06b0c40c2388e0bb44e32c838cbab_aac55f88-8ee8-42eb-ae96-2581e1376ef0.jpg?v=1732890890&width=2560,BLANC CASSE
Bleu Blanc Rouge Classic Fit T-shirt,T-shirt,https://www.amiparis.com/en-us/products/black-cotton-la-plage-ami-classic-fit-t-shirt-sputs029724001,https://www.amiparis.com/cdn/shop/files/98cbd383354316b357ff341fd536ff71_95a84617-c391-4685-a594-83f940e453d7.jpg?v=1732895292&width=500,https://www.amiparis.com/cdn/shop/files/08f8188d712fe100883f998740eeef57_62b17f98-c4c9-4306-acca-64b248f42197.jpg?v=1732895292&width=2560,BLACK
Bomber Jacket,Jacket,https://www.amiparis.com/en-us/products/black-leather-bomber-jacket-ujk080552001,https://www.amiparis.com/cdn/shop/files/bfc18d519b1ee78d0d9b1f2df3bd4d72.jpg?v=1732840038&width=500,https://www.amiparis.com/cdn/shop/files/016a702deda87af605bf3665b0ef500a_7c6075e7-2450-42c1-8cc8-ef0e52aa0102.jpg?v=1732840038&width=2560,BLACK
Zipped Leather Jacket,Jacket,https://www.amiparis.com/en-us/products/black-leather-zipped-leather-jacket-ujk008552001,https://www.amiparis.com/cdn/shop/files/2c39146bd788b6b52e807d95810489e2_02c9b9fa-74f3-49a6-84e1-fa543d160aac.jpg?v=1732839773&width=500,https://www.amiparis.com/cdn/shop/files/bef1d94d55a2f354c14f07cf7a44cf74_5f065cbf-4811-47a4-b8e6-435822c6e65e.jpg?v=1732839773&width=2560,BLACK
Red Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-cardigan-fkc111kn0025055,https://www.amiparis.com/cdn/shop/files/af71de8522cd32d3a64020fb696cbb12_cb71ecbf-0d31-48b6-9daa-9a470a3c77e0.jpg?v=1732839801&width=500,https://www.amiparis.com/cdn/shop/files/9d12488697537ab31ce50d03ba91da3e.jpg?v=1732839801&width=2560,HEATHER GREY
Ami de Coeur Embroidery Hoodie,Hoodie,https://www.amiparis.com/en-us/products/ivory-cotton-ami-de-coeur-embroidery-hoodie-usw221pa0018268,https://www.amiparis.com/cdn/shop/files/d04da7c06896c290112398615a6f7562.jpg?v=1732841255&width=500,https://www.amiparis.com/cdn/shop/files/e32989df28d0cec53770aba34612a9f4_67c26cf4-2858-4f6d-ace7-fa698f8ad3ff.jpg?v=1732841255&width=2560,CHAMPAGNE/ IVORY
Ami de Coeur Embroidery T-shirt,T-shirt,https://www.amiparis.com/en-us/products/ivory-jersey-ami-de-coeur-embroidery-t-shirt-uts021pa0015268,https://www.amiparis.com/cdn/shop/files/e9b193b836f9c10275d51076da2a4887_04a0c08c-6695-45e1-9e05-a2790f48ace3.jpg?v=1732841221&width=500,https://www.amiparis.com/cdn/shop/files/663a78e3367eabbab8c0eb3487df3365_37390ac1-4a3f-4f7a-a568-19ed2cd2b2bb.jpg?v=1732841221&width=2560,CHAMPAGNE/ IVORY
Red Ami de Coeur Crew Neck Sweater,Sweater,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-sweater-fks111kn0025055,https://www.amiparis.com/cdn/shop/files/5344f851b510950411a1089b4604bad1.jpg?v=1732851622&width=500,https://www.amiparis.com/cdn/shop/files/964b5c2c4a95f9ea8c7dd5e084b6bdd1.jpg?v=1732851622&width=2560,HEATHER GREY
Ami de Coeur Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-boxy-fit-shirt-bfush130co0031450,https://www.amiparis.com/cdn/shop/files/ae4d0e1162ee8d55d2222b94fa7ec475_bf4ef16d-4be4-470c-94d6-0f45d82ba47a.jpg?v=1732841518&width=500,https://www.amiparis.com/cdn/shop/files/26023a6a260723126ca46cec6cfc764d_0faa9d5f-2ea5-449a-8165-a163435b96f4.jpg?v=1732841518&width=2560,SKY BLUE
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-sweatshirt-usw003730430,https://www.amiparis.com/cdn/shop/files/93a5affde9f4dd7d875ffec289946b53_523f086d-ad23-4556-8470-254ab35adc70.jpg?v=1732840292&width=500,https://www.amiparis.com/cdn/shop/files/c0df5df9dc5212abcc1165bc73ac8aed_bca1cc77-7fed-4b52-83e2-18add5e9f2ae.jpg?v=1732840292&width=2560,NIGHT BLUE
