Name,Type,Color,Image_URL
HOMESTRETCH™ SCOOPNECK WAIST TANK,TANK,SUGARPLUM LILAC,https://assets.aritzia.com/image/upload/medium/s24_03_a01_116532_31040_off_a.jpg
OFFICE JUMPSUIT,JUMPSUIT,RICH MOCHA BROWN,https://assets.aritzia.com/image/upload/medium/s24_01_a27_111341_18891_off_a.jpg
CHILL TIMES LONGSLEEVE,LONGSLEEVE,HEATHER CHROME,https://assets.aritzia.com/image/upload/medium/f24_a01_123178_4425_off_a.jpg
THE 90S MIA DENIM VEST,VEST,NIGHTSHADE,https://assets.aritzia.com/image/upload/medium/f24_a04_123454_33808_off_a.jpg
LITTLE CROPPED JACKET,JACKET,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a04_121909_6046_off_a.jpg
ADVICE TURTLENECK,TURTLENECK,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a03_120582_11420_off_a.jpg
CONTOUR LACE DRESS,DRESS,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a08_120840_1274_off_a.jpg
90S SHERPA TRUCKER JACKET,JACKET,MORNING SUNLIGHT,https://assets.aritzia.com/image/upload/medium/f24_a04_121581_33327_off_a.jpg
SOFT FEELS™ KEY RELAXED T-SHIRT,T-SHIRT,HEATHER CHROME,https://assets.aritzia.com/image/upload/medium/f24_a01_123014_4425_off_a.jpg
ROWAN SUPER HI CURVE-FIT STRAIGHT ANKLE JEAN,JEAN,NO-STRESS LIGHT BLUE,https://assets.aritzia.com/image/upload/medium/f24_a06_121793_32510_off_a.jpg
MASTERFUL PANT,PANT,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a06_122304_6046_off_a.jpg
PARIS MERINO WOOL SWEATER,SWEATER,CORNFLOWER BLUE,https://assets.aritzia.com/image/upload/medium/f24_a03_123541_29719_off_a.jpg
COZY FLEECE PERFECT MICRO SWEATSHORT,SWEATSHORT,HEATHER CHROME,https://assets.aritzia.com/image/upload/medium/f24_a26_116298_4425_off_a.jpg
LUXE CASHMERE MARIA SWEATER,SWEATER,WHISPER WHITE,https://assets.aritzia.com/image/upload/medium/f23_04_a03_101303_2175_off_a.jpg
SOUVENIR SWEATER,SWEATER,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f23_07_a03_112193_6046_off_a.jpg
VICTORIA SATIN TOP,TOP,BLACK,https://assets.aritzia.com/image/upload/medium/s24_04_a02_114724_1274_off_a.jpg
RIB SEAMLESS WILLOW T-SHIRT,T-SHIRT,WHITE,https://assets.aritzia.com/image/upload/medium/s24_99_a01_118246_1275_off_a.jpg
THE LIMITLESS PANT™ CHINO,CHINO,GD LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/s24_04_a06_117802_19863_off_a.jpg
ACTIVATE ZIP HOODIE,HOODIE,MARL CHROME GREY,https://assets.aritzia.com/image/upload/medium/f24_a03_121328_33064_off_a.jpg
CONTEMPLATE SWEATER,SWEATER,BLACK/SILVER,https://assets.aritzia.com/image/upload/medium/f24_a03_119896_1537_off_a.jpg
DESTINE SKIRT,SKIRT,HEATHER MEDIUM GREY,https://assets.aritzia.com/image/upload/medium/s24_01_a07_119678_6521_off_a.jpg
POWERSCULPT™ NEW CHEEKY HI-RISE 5 SHORT,SHORT,TOTAL ECLIPSE,https://assets.aritzia.com/image/upload/medium/f24_a26_122584_1702_off_a.jpg
NEW ESSENTIAL RELAXED POPLIN SHIRT,SHIRT,FELIX STRIPE WHITE/TAN,https://assets.aritzia.com/image/upload/medium/s24_01_a02_112695_32768_off_a.jpg
LIFE DIVINITY HI-RISE LEGGING,LEGGING,COAL GREY,https://assets.aritzia.com/image/upload/medium/s24_14_a06_116952_19629_off_a.jpg
LAFLEUR CARDIGAN,CARDIGAN,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a03_121073_11420_off_a.jpg
MARIE SWEATER,SWEATER,BOW PINK,https://assets.aritzia.com/image/upload/medium/f24_a03_120484_32942_off_a.jpg
MAGNETIC SILK SKIRT,SKIRT,ASHEN,https://assets.aritzia.com/image/upload/medium/s24_22_a07_118473_160_off_a.jpg
NEW ESSENTIAL CLASSIC POPLIN SHIRT,SHIRT,INGRID WT/ DK CLMNT BL,https://assets.aritzia.com/image/upload/medium/s24_01_a02_119861_30368_off_a.jpg
SAMARA POPLIN SKIRT,SKIRT,BLACK,https://assets.aritzia.com/image/upload/medium/s24_13_a07_115369_1274_off_a.jpg
BRIGETTE LONGSLEEVE,LONGSLEEVE,DARK RUBY RED,https://assets.aritzia.com/image/upload/medium/f24_a01_119934_32941_off_a.jpg
TNALIFE™ ATMOSPHERE HI-RISE LEGGING,LEGGING,COGNAC,https://assets.aritzia.com/image/upload/medium/s23_19_a06_94422_2198_off_a.jpg
CONTOUR SYMBOLIC DRESS,DRESS,DARK RUBY RED,https://assets.aritzia.com/image/upload/medium/f24_a08_120816_32941_off_a.jpg
THE 90S CLASSIC DENIM SHIRT,SHIRT,7 YRS BLEU TABOO,https://assets.aritzia.com/image/upload/medium/f24_a02_122663_30426_off_a.jpg
TNABUTTER™ ATMOSPHERE HI-RISE 7 SHORT,SHORT,BLACK/ SILVER SPIRO,https://assets.aritzia.com/image/upload/medium/s23_19_a26_99831_28676_off_a.jpg
BUTTER CHEEKY ASANA WIDE HI-RISE 32 PANT,PANT,ADMIRAL,https://assets.aritzia.com/image/upload/medium/f24_a06_120470_10230_off_a.jpg
HAZLITT SWEATER VEST,VEST,CORSA RED,https://assets.aritzia.com/image/upload/medium/f24_a03_83910_28715_off_a.jpg
CITYWIDE TOP,TOP,NOBLE,https://assets.aritzia.com/image/upload/medium/f24_a01_120793_11163_off_a.jpg
BOARDROOM TOP,TOP,WHITE,https://assets.aritzia.com/image/upload/medium/s24_01_a01_114541_1275_off_a.jpg
MOVETECH™ LEGACY HI-RISE 2.5 SHORT,SHORT,DUSTY PINK,https://assets.aritzia.com/image/upload/medium/f24_a26_115867_2377_off_a.jpg
PRESTIGE DRESS,DRESS,MATTE PEARL,https://assets.aritzia.com/image/upload/medium/f24_a08_123121_15104_off_a.jpg
EVERYDAY HIP LONGSLEEVE,LONGSLEEVE,BLACK,https://assets.aritzia.com/image/upload/medium/s24_01_a01_95782_1274_off_a.jpg
RELAXED POPLIN SHIRT,SHIRT,WHITE,https://assets.aritzia.com/image/upload/medium/s24_04_a02_119214_1275_off_a.jpg
ADVOCATE BLOUSE,BLOUSE,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a02_115235_11420_off_a.jpg
REVENGE SATIN DRESS,DRESS,COAL GREY,https://assets.aritzia.com/image/upload/medium/f24_a08_109127_19629_off_a.jpg
WINSTON SWEATER VEST,VEST,WHISPER WHITE,https://assets.aritzia.com/image/upload/medium/f24_a03_100795_2175_off_a.jpg
THE LIMITLESS PANT™ CROPPED,CROPPED,WHITE,https://assets.aritzia.com/image/upload/medium/s24_04_a06_120880_1275_off_a.jpg
BUTTER SHAKE-IT JUMPSUIT,JUMPSUIT,TURNER TAUPE,https://assets.aritzia.com/image/upload/medium/s24_14_a27_116756_19049_off_a.jpg
POWERSCULPT™ REACH SPORTS BRA,BRA,SPICED BURGUNDY,https://assets.aritzia.com/image/upload/medium/f24_a01_117084_27311_off_a.jpg
SMOOTH MATTER™ BOTANIST HIP TANK,TANK,DARK RUBY RED,https://assets.aritzia.com/image/upload/medium/f24_a01_123122_32941_off_a.jpg
CITRON SWEATER,SWEATER,TOTAL ECLIPSE,https://assets.aritzia.com/image/upload/medium/f24_a03_123003_1702_off_a.jpg
ELEA PONTE TOP,TOP,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a02_122401_6046_off_a.jpg
SCULPT KNIT CRISS CROSS DRESS,DRESS,SAVILLE,https://assets.aritzia.com/image/upload/medium/s24_01_a08_94649_19170_off_a.jpg
MADELYN SATIN DRESS,DRESS,CHROME GRY/ LT BRCH,https://assets.aritzia.com/image/upload/medium/f24_a08_121917_33164_off_a.jpg
70S HIGH-RISE SKINNY BOOT JEAN,JEAN,BLACK,https://assets.aritzia.com/image/upload/medium/f23_98_a06_114600_1274_off_a.jpg
MARKET JUMPSUIT,JUMPSUIT,HUMUS BEIGE,https://assets.aritzia.com/image/upload/medium/s24_04_a27_82712_22064_off_a.jpg
DIALOGUE PANT,PANT,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a06_122425_6046_off_a.jpg
ITERATION BLOUSE,BLOUSE,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a02_120660_1274_off_a.jpg
TRANCE DRESS,DRESS,SPICED BURGUNDY,https://assets.aritzia.com/image/upload/medium/f24_a08_122239_27311_off_a.jpg
HAMILTON PANT,PANT,GD BLACK,https://assets.aritzia.com/image/upload/medium/f24_a06_119632_13317_off_a.jpg
LIFE ATMOSPHERE HI-RISE LEGGING,LEGGING,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a06_117747_1274_off_a.jpg
SOFTWHIP™ ESSENTIAL TANK,TANK,HEATHER CHROME,https://assets.aritzia.com/image/upload/medium/f24_a01_118434_4425_off_a.jpg
ISLA PONTE SKIRT,SKIRT,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a07_123543_1274_off_a.jpg
MASA SATIN BOMBER,BOMBER,ADMIRAL/WHITE,https://assets.aritzia.com/image/upload/medium/f24_a04_119210_13137_off_a.jpg
CONTOUR FULL SQUARENECK LONGSLEEVE BODYSUIT,BODYSUIT,BRIGHT WHITE,https://assets.aritzia.com/image/upload/medium/f24_a28_120080_14396_off_a.jpg
THE LIMITLESS PANT™ WIDER,WIDER,COAL GREY,https://assets.aritzia.com/image/upload/medium/f24_a06_120036_19629_off_a.jpg
THE 90S LO-RISE BAGGY WIDE JEAN,JEAN,BLEACH BLEU,https://assets.aritzia.com/image/upload/medium/s24_10_a06_121309_32915_off_a.jpg
STORYBOOK CARDIGAN,CARDIGAN,CALLUNA LILAC,https://assets.aritzia.com/image/upload/medium/f23_04_a03_102698_28700_off_a.jpg
SOFT FEELS™ HAYDEN LONGSLEEVE,LONGSLEEVE,LIVED-IN DARK OLIVE,https://assets.aritzia.com/image/upload/medium/f24_a01_123129_33596_off_a.jpg
THE LIMITLESS PANT™ CROPPED,CROPPED,MODERN TAUPE,https://assets.aritzia.com/image/upload/medium/s24_04_a06_119719_6038_off_a.jpg
LUXE LOUNGE TOMORROW SKIRT,SKIRT,HEATHER CHROME,https://assets.aritzia.com/image/upload/medium/f24_a07_121220_4425_off_a.jpg
LOCATION SLEEVELESS TURTLENECK,TURTLENECK,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a01_120792_1274_off_a.jpg
TRIX DRESS,DRESS,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a08_111154_6046_off_a.jpg
PERSONA SHIRT,SHIRT,COLE WHITE/ CHRM GRE,https://assets.aritzia.com/image/upload/medium/f24_a02_122045_33499_off_a.jpg
BUTTER ESSENTIAL 5 ROMPER,ROMPER,SHADY BLUE,https://assets.aritzia.com/image/upload/medium/f24_a27_116752_29771_off_a.jpg
PROOF DRESS,DRESS,WHITE,https://assets.aritzia.com/image/upload/medium/s24_02_a08_115282_1275_off_a.jpg
ESCALATE TOP,TOP,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a03_122296_11420_off_a.jpg
STORYBOOK MERINO WOOL CARDIGAN,CARDIGAN,CINDER PINK,https://assets.aritzia.com/image/upload/medium/f24_a03_121938_28699_off_a.jpg
SMOOTH SEAMLESS WILLOW CROPPED T-SHIRT,T-SHIRT,WHITE,https://assets.aritzia.com/image/upload/medium/s24_99_a01_104984_1275_off_a.jpg
NELLIE CARGO PANT,PANT,DARK OLIVE,https://assets.aritzia.com/image/upload/medium/f24_a06_122155_2819_off_a.jpg
AYLA RAW HEM JEAN,JEAN,SODAPOP,https://assets.aritzia.com/image/upload/medium/f24_a06_119041_32637_off_a.jpg
KELLY SKORT,SKORT,HEATHER MEDIUM GREY,https://assets.aritzia.com/image/upload/medium/s24_01_a26_107576_6521_off_a.jpg
THE ’90S DENIM BOMBER,BOMBER,7 YRS BLEU TABOO,https://assets.aritzia.com/image/upload/medium/f24_a04_121977_30426_off_a.jpg
THE 90S EDIE LO-RISE CARGO JEAN,JEAN,15 YRS BRL THR BLEU,https://assets.aritzia.com/image/upload/medium/s24_10_a06_119348_29864_off_a.jpg
SOUVENIR PANT,PANT,BLACK,https://assets.aritzia.com/image/upload/medium/f23_07_a06_112194_1274_off_a.jpg
LONGEVITY SKIRT,SKIRT,BOW PINK,https://assets.aritzia.com/image/upload/medium/f24_a07_120952_32942_off_a.jpg
DEGREE HIKING PANT,PANT,SOFT BLACK,https://assets.aritzia.com/image/upload/medium/f24_a06_120861_31619_off_a.jpg
POLARTEC® 200 COMPASS HOODIE,HOODIE,MULLEIN,https://assets.aritzia.com/image/upload/medium/f24_a03_121670_11908_off_a.jpg
ARCHIVE SHIRT,SHIRT,PIER POINT/WHITE,https://assets.aritzia.com/image/upload/medium/s24_01_a02_116625_30513_off_a.jpg
BEYOND CARGO PANT,PANT,DARK NIGHT NAVY,https://assets.aritzia.com/image/upload/medium/s24_04_a06_113859_30751_off_a.jpg
THE SUPER PUFF 1000™,1000™,SMOKED EGGPLANT,https://assets.aritzia.com/image/upload/medium/f24_a05_102328_25184_off_a.jpg
UNTETHER MERINO WOOL CARDIGAN,CARDIGAN,HEATHER BONE,https://assets.aritzia.com/image/upload/medium/f24_a03_121767_10250_off_a.jpg
LONDON MERINO WOOL CARDIGAN,CARDIGAN,BITTER SAGE,https://assets.aritzia.com/image/upload/medium/f24_a03_121939_27381_off_a.jpg
POWER BLAZER,BLAZER,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a04_122427_1274_off_a.jpg
CURRENCY POLO LONGSLEEVE,LONGSLEEVE,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a01_122322_11420_off_a.jpg
POWERSCULPT™ MINI BRA TOP - A/B CUP,CUP,WHITE,https://assets.aritzia.com/image/upload/medium/s24_14_a01_123382_1275_off_a.jpg
TNABUTTER™ NEW RHYTHM 5 ROMPER,ROMPER,BARELY BLUSH,https://assets.aritzia.com/image/upload/medium/s23_19_a27_110351_29484_off_a.jpg
LUXE CASHMERE JAN SWEATER,SWEATER,GOLD CAMEL,https://assets.aritzia.com/image/upload/medium/f23_04_a03_112618_15033_off_a.jpg
CONTOUR CREW BODYSUIT,BODYSUIT,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a28_118747_1274_off_a.jpg
CALYPSO SWEATER,SWEATER,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a03_122736_6046_off_a.jpg
THE EFFORTLESS SHORT™ MID-THIGH,MID-THIGH,MODERN TAUPE,https://assets.aritzia.com/image/upload/medium/s24_04_a26_85118_6038_off_a.jpg
FLAN PANT,PANT,GD ARMY GREEN,https://assets.aritzia.com/image/upload/medium/f24_a06_120562_23144_off_a.jpg
HOMESTRETCH™ DOUBLE ZIP LONGSLEEVE,LONGSLEEVE,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a01_120309_1274_off_a.jpg
HOMESTRETCH™ OFF-SHOULDER TOP,TOP,SCARAB,https://assets.aritzia.com/image/upload/medium/f24_a01_121188_10814_off_a.jpg
POLARTEC® 200 ELEVATION VEST,VEST,MULLEIN,https://assets.aritzia.com/image/upload/medium/f24_a03_119669_11908_off_a.jpg
POWERSCULPT™ ESSENTIAL CAMISOLE,CAMISOLE,WHITE,https://assets.aritzia.com/image/upload/medium/f24_a01_123404_1275_off_a.jpg
ARDOR SKIRT,SKIRT,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a07_120017_6046_off_a.jpg
THE 90S NAOMI SUPER HI-RISE FULL-LENGTH JEAN,JEAN,7 YRS BLEU TABOO,https://assets.aritzia.com/image/upload/medium/s24_10_a06_119674_30426_off_a.jpg
ELEMENT LINEN TUBE TOP,TOP,WHITE,https://assets.aritzia.com/image/upload/medium/s24_01_a02_119485_1275_off_a.jpg
90S SLIT MIDI DRESS,DRESS,MATTE PEARL,https://assets.aritzia.com/image/upload/medium/s24_01_a08_120293_15104_off_a.jpg
RIB SEAMLESS WILLOW LONGSLEEVE,LONGSLEEVE,WHITE,https://assets.aritzia.com/image/upload/medium/s24_99_a01_115150_1275_off_a.jpg
KELLY JEAN,JEAN,HARMONIC,https://assets.aritzia.com/image/upload/medium/f24_a06_123125_33703_off_a.jpg
SNAPSHOT BELOW-KNEE DENIM SHORT,SHORT,NO-STRESS LIGHT BLUE,https://assets.aritzia.com/image/upload/medium/f24_a26_121686_32510_off_a.jpg
RECOUP T-SHIRT,T-SHIRT,HEATHER DARK GREY,https://assets.aritzia.com/image/upload/medium/f24_a01_120948_6448_off_a.jpg
DOVERCOURT BOMBER,BOMBER,HEATHER CHROME,https://assets.aritzia.com/image/upload/medium/f24_a04_119539_4425_off_a.jpg
SOCHILL FRANZ OFF-SHOULDER LONGSLEEVE,LONGSLEEVE,BOW PINK,https://assets.aritzia.com/image/upload/medium/f24_a01_120903_32942_off_a.jpg
AMORE CAMISOLE,CAMISOLE,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/s24_04_a02_117209_11420_off_a.jpg
THE POWDER DRI PARKA™ LONG,LONG,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a05_100753_1274_off_a.jpg
RAMOS LONGSLEEVE,LONGSLEEVE,LT BIRCH/ ADMIRAL,https://assets.aritzia.com/image/upload/medium/f24_a01_121420_31343_off_a.jpg
HOMESTRETCH™ CREW THUMBHOLE LONGSLEEVE,LONGSLEEVE,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a01_120517_1274_off_a.jpg
SCOTTIE TURTLENECK,TURTLENECK,WICKER TAN,https://assets.aritzia.com/image/upload/medium/f23_02_a03_103740_28150_off_a.jpg
CELESTE DRESS,DRESS,HEATHER CHARCOAL,https://assets.aritzia.com/image/upload/medium/f24_a08_120033_6046_off_a.jpg
FONDA SATIN DRESS,DRESS,MATTE PEARL,https://assets.aritzia.com/image/upload/medium/s24_01_a08_119062_15104_off_a.jpg
SARTORIAL PANT,PANT,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a06_120728_11420_off_a.jpg
ABBEY SHORTSLEEVE DRESS,DRESS,BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a08_123314_1564_off_a.jpg
HIGHLIGHT CARGO PANT,PANT,ASHEN,https://assets.aritzia.com/image/upload/medium/s24_04_a06_119290_160_off_a.jpg
THESIS PANT,PANT,BLACK,https://assets.aritzia.com/image/upload/medium/s24_04_a06_108797_1274_off_a.jpg
LUXE LOUNGE OASIS SHORT,SHORT,HEATHER BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a26_122523_7325_off_a.jpg
MARKET SLIT DRESS,DRESS,HUMUS BEIGE,https://assets.aritzia.com/image/upload/medium/s24_04_a08_82709_22064_off_a.jpg
MERINO WOOL RIB SCARF,SCARF,HEATHER LIGHT OATMEAL,https://assets.aritzia.com/image/upload/medium/f24_n03_123667_19631_off_a.jpg
ASTUTE PANT,PANT,FELTED TAUPE,https://assets.aritzia.com/image/upload/medium/s24_01_a06_117650_28462_off_a.jpg
SPOTLIGHT CARGO PANT,PANT,HEATHER LIGHT GREY,https://assets.aritzia.com/image/upload/medium/s24_01_a06_114022_6162_off_a.jpg
CHILL MALIBU DRESS,DRESS,BLACK,https://assets.aritzia.com/image/upload/medium/s24_03_a08_77384_1274_off_a.jpg
MOVETECH™ KINETIC JOGGER,JOGGER,DARK OLIVE,https://assets.aritzia.com/image/upload/medium/f24_a06_123154_2819_off_a.jpg
POWER WAIST BLAZER,BLAZER,FELTED TAUPE,https://assets.aritzia.com/image/upload/medium/s24_01_a04_68192_28462_off_a.jpg
CHILL MALIBU SKIRT,SKIRT,BLACK,https://assets.aritzia.com/image/upload/medium/s24_03_a07_77383_1274_off_a.jpg
CASHMERE RIB SCARF,SCARF,CORNFLOWER BLUE,https://assets.aritzia.com/image/upload/medium/f24_n03_121310_29719_off_a.jpg
THE LIMITLESS PANT™,PANT™,BERTIE CAIRO/H CHRCL,https://assets.aritzia.com/image/upload/medium/f24_a06_121460_33687_off_a.jpg
THE EX-BOYFRIEND HI MID-THIGH DENIM SHORT,SHORT,5 YRS KISS N TELL BL,https://assets.aritzia.com/image/upload/medium/f24_a26_123395_29866_off_a.jpg
ARBUS BLAZER,BLAZER,BLK STRP DK NT NVY/GRY,https://assets.aritzia.com/image/upload/medium/s24_01_a04_119726_32834_off_a.jpg
TACTIC T-SHIRT,T-SHIRT,HEATHER DARK GREY,https://assets.aritzia.com/image/upload/medium/f24_a01_120783_6448_off_a.jpg
MARIE SWEATER,SWEATER,DARK NIGHT NAVY,https://assets.aritzia.com/image/upload/medium/f24_a03_120484_30751_off_a.jpg
COZY FLEECE MEGA 1/2 ZIP SWEATSHIRT,SWEATSHIRT,WHITE,https://assets.aritzia.com/image/upload/medium/s24_99_a03_119948_1275_off_a.jpg
TRITZ SKIRT,SKIRT,ADMIRAL,https://assets.aritzia.com/image/upload/medium/f24_a07_120552_10230_off_a.jpg
CONTOUR OFF-SHOULDER BODYSUIT,BODYSUIT,DARK RUBY RED,https://assets.aritzia.com/image/upload/medium/f24_a28_121872_32941_off_a.jpg
BESTHUG™ ELYSIUM T-SHIRT,T-SHIRT,HEATHER LIGHT GREY,https://assets.aritzia.com/image/upload/medium/f24_a01_123503_6162_off_a.jpg
EAVESDROP DRESS,DRESS,ASHEN,https://assets.aritzia.com/image/upload/medium/s24_04_a08_113868_160_off_a.jpg
THE 90S PENCIL MAXI DENIM SKIRT,SKIRT,7 YRS BLEU TABOO,https://assets.aritzia.com/image/upload/medium/s24_10_a07_114546_30426_off_a.jpg
TNABUTTER™ SHAKE-IT 5 ROMPER,ROMPER,DEEP TAUPE,https://assets.aritzia.com/image/upload/medium/s23_19_a27_107807_18914_off_a.jpg
AGENCY MINI SHORT,SHORT,HEATHER LIGHT GREY,https://assets.aritzia.com/image/upload/medium/s24_01_a26_99362_6162_off_a.jpg
THE 90S LO-RISE BARREL JEAN,JEAN,7 YRS BLEU TABOO,https://assets.aritzia.com/image/upload/medium/f24_a06_122567_30426_off_a.jpg
UNWIND MERINO WOOL WAIST CARDIGAN,CARDIGAN,BLACK,https://assets.aritzia.com/image/upload/medium/f23_07_a03_112101_1274_off_a.jpg
DECISION CARDIGAN,CARDIGAN,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a03_119796_11420_off_a.jpg
THE 90S CLASSIC MID-RISE RELAXED JEAN,JEAN,90'S VINTAGE BLEU,https://assets.aritzia.com/image/upload/medium/f24_a06_122573_33576_off_a.jpg
EQUILIBRIUM TOP,TOP,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a03_121249_11420_off_a.jpg
THE NEW SUMMIT PARKA,PARKA,BLACK/BLACK,https://assets.aritzia.com/image/upload/medium/f23_03_a05_112870_1626_off_a.jpg
HOLD-IT™ SUTTON TANK,TANK,WHITE,https://assets.aritzia.com/image/upload/medium/s24_03_a01_97005_1275_off_a.jpg
THE MELINA™ SUPER HIGH-RISE PANT,PANT,BLACK,https://assets.aritzia.com/image/upload/medium/s23_04_a06_82650_1274_off_a.jpg
THE SUPER PUFF™ MENS,MENS,BLACK,https://assets.aritzia.com/image/upload/medium/f23_18_a05_84563_1274_off_a.jpg
DIVISION PANT,PANT,BLACK,https://assets.aritzia.com/image/upload/medium/s24_01_a06_115395_1274_off_a.jpg
EVITA MERINO WOOL TURTLENECK,TURTLENECK,HEATHER BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a03_120299_7325_off_a.jpg
EVITA MERINO WOOL TURTLENECK,TURTLENECK,HEATHER BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a03_120299_7325_off_a.jpg
SHAPEENHANCE™ THONG BODYSUIT,BODYSUIT,BLACK,https://assets.aritzia.com/image/upload/medium/s24_99_a09_115754_1274_off_a.jpg
APPLAUD TOP,TOP,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a03_123180_1274_off_a.jpg
CANNES TOP,TOP,CINDER PINK,https://assets.aritzia.com/image/upload/medium/s24_04_a03_114736_28699_off_a.jpg
THE EFFORTLESS PANT™,PANT™,COAL GREY,https://assets.aritzia.com/image/upload/medium/f24_a06_121140_19629_off_a.jpg
SELECTION T-SHIRT,T-SHIRT,LIGHT BIRCH,https://assets.aritzia.com/image/upload/medium/f24_a01_120786_11420_off_a.jpg
LITTLE CROPPED JACKET,JACKET,CONSTANT CAMEL,https://assets.aritzia.com/image/upload/medium/s24_04_a04_101659_4322_off_a.jpg
FUTURE SHIRT,SHIRT,WHITE,https://assets.aritzia.com/image/upload/medium/f23_02_a02_99135_1275_off_a.jpg
MOVETECH™ TENNIS PRO MINI SKIRT,SKIRT,WHITE,https://assets.aritzia.com/image/upload/medium/f24_a07_116690_1275_off_a.jpg
TNABUTTER™ BOUND LONGSLEEVE,LONGSLEEVE,BLACK,https://assets.aritzia.com/image/upload/medium/f23_19_a01_114898_1274_off_a.jpg
FLEURINE DRESS,DRESS,NIGHTSHADE BLUE,https://assets.aritzia.com/image/upload/medium/f24_a08_122413_32772_off_a.jpg
MEZZA DENIM DRESS,DRESS,NO-STRESS DARK BLUE,https://assets.aritzia.com/image/upload/medium/f24_a08_121451_32512_off_a.jpg
AGENCY MINI SHORT,SHORT,FELTED TAUPE,https://assets.aritzia.com/image/upload/medium/s24_01_a26_109184_28462_off_a.jpg
THE EFFORTLESS SHORT™ LINEN MID-THIGH,MID-THIGH,WHITE,https://assets.aritzia.com/image/upload/medium/s24_99_a26_119073_1275_off_a.jpg
MASTERY LINEN BLAZER,BLAZER,WHITE,https://assets.aritzia.com/image/upload/medium/s24_01_a04_117652_1275_off_a.jpg
MILLIONS BLAZER,BLAZER,HEATHER LIGHT GREY,https://assets.aritzia.com/image/upload/medium/s24_01_a04_118966_6162_off_a.jpg
PARKER LONG JEAN SHORT,SHORT,SWAPMEET BLUE,https://assets.aritzia.com/image/upload/medium/s24_98_a26_82566_21368_off_a.jpg
GLOSSFORM™ NEW CHEEKY HI-RISE 26 LEGGING,LEGGING,MOON DUST GREY,https://assets.aritzia.com/image/upload/medium/s24_14_a06_117156_30226_off_a.jpg
CLARISSA TOP,TOP,SMOKY SAGE,https://assets.aritzia.com/image/upload/medium/f24_a01_119974_32774_off_a.jpg
APPROACH DENIM JUMPSUIT,JUMPSUIT,NO-STRESS MEDIUM BLUE,https://assets.aritzia.com/image/upload/medium/f24_a27_115645_32511_off_a.jpg
REBECCA TURTLENECK,TURTLENECK,SANDY BEIGE,https://assets.aritzia.com/image/upload/medium/f22_04_a03_90844_27380_off_a.jpg
CONTOUR SCOOPNECK BRALETTE,BRALETTE,BLACK,https://assets.aritzia.com/image/upload/medium/f24_a01_117148_1274_off_a.jpg
TNAMOVE™ TENNIS MINI PLEATED SKIRT,SKIRT,TOTAL ECLIPSE,https://assets.aritzia.com/image/upload/medium/f23_19_a07_97731_1702_off_a.jpg
